species	exemplar	exemplar_isolate	exemplar_genbank_accession	exemplar_refseq_accession	exemplar_seq_complete	isolate_csv	isolate_genbank_accession_csv	isolate_seq_complete_csv	alternative_name_csv	abbrev_csv	isolate_abbrev	sort	taxnode_id	host	molecule	vmr_uid
Botoulivirus alphaplasmoparae	E	DMG-D_30438	MN532590	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 3	PvaOLV3	NULL	1	202212548	algae	ssRNA(+)	2256
Botoulivirus betabotrytidis	E	BCI7_DN2190	MN605477	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 11	BcOLV11	NULL	1	202212541	fungi	ssRNA(+)	2257
Botoulivirus betaplasmoparae	E	DMS4_34773	MN532643	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 56	PvaOLV56	NULL	1	202212549	algae	ssRNA(+)	2258
Botoulivirus deltabotrytidis	E	BCS2_15Bc	MN605479	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 13	BcOLV13	NULL	1	202212543	fungi	ssRNA(+)	2259
Botoulivirus deltaplasmoparae	E	DMG-B_40118	MN532645	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 58	PvaOLV58	NULL	1	202212551	algae	ssRNA(+)	2260
Botoulivirus epsilonbotrytidis	E	BCS15_DN11704	MN605480	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 14	BcOLV14	NULL	1	202212544	fungi	ssRNA(+)	2261
Botoulivirus epsilonplasmoparae	E	DMG-C_25545	MN532646	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 59	PvaOLV59	NULL	1	202212552	algae	ssRNA(+)	2262
Botoulivirus etabotrytidis	E	BCS12_1	MN605482	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 16	BcOLV16	NULL	1	202212546	fungi	ssRNA(+)	2263
Botoulivirus etaplasmoparae	E	DMG-B_54471	MN532668	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 81	PvaOLV81	NULL	1	202212554	algae	ssRNA(+)	2264
Botoulivirus gammabotrytidis	E	BCI10_DN3618	MN605478	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 12	BcOLV12	NULL	1	202212542	fungi	ssRNA(+)	2265
Botoulivirus gammaplasmoparae	E	DMS5_22836	MN532644	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 57	PvaOLV57	NULL	1	202212550	algae	ssRNA(+)	2266
Botoulivirus iotabotrytidis	E		OK634395	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea botoulivirus 18	BcBoV18	NULL	1	202215005	fungi	ssRNA(+)	2267
Botoulivirus kappabotrytidis	E		OK634396	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea botoulivirus 19	BcBoV19	NULL	1	202215006	fungi	ssRNA(+)	2268
Botoulivirus thetabotrytidis	E	BCI2_DN5291	MN605483	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 17	BcOLV17	NULL	1	202212547	fungi	ssRNA(+)	2269
Botoulivirus zetabotrytidis	E	BCS2_DN470	MN605481	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 15	BcOLV15	NULL	1	202212545	fungi	ssRNA(+)	2270
Botoulivirus zetaplasmoparae	E	DMG-A_34540	MN532648	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 61	PvaOLV61	NULL	1	202212553	algae	ssRNA(+)	2271
Botrytis botoulivirus	E	HAZ2-3	LN827955	NULL	Complete genome	NULL	NULL	NULL	Botrytis ourmia-like virus	BOLV	NULL	1	202206575	fungi	ssRNA(+)	2272
Epicoccum botoulivirus	E	CREA-VE-1SY1	MK584842	NULL	Complete coding genome	NULL	NULL	NULL	Epicoccum nigrum ourmia-like virus 1	EnOLV1	NULL	1	202208722	fungi	ssRNA(+)	2273
Sclerotinia botoulivirus 2	E	291	KP900929	NULL	Partial genome	NULL	NULL	NULL	Sclerotinia sclerotiorum ourmia-like virus 2	SsOLV2	NULL	1	202206576	fungi	ssRNA(+)	2274
Sclerotinia botoulivirus 3	E		MF444276	NULL	Complete coding genome	NULL	NULL	NULL	Sclerotinia sclerotiorum ourmia-like virus 3	SsOLV3	NULL	1	202208721	fungi	ssRNA(+)	2275
Deltascleroulivirus alphaplasmoparae	E	DMG-A_13793	MN532651	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 64	PavOLV64	NULL	1	202212574	algae	ssRNA(+)	2276
Deltascleroulivirus betaplasmoparae	E	DMS10_21607	MN532667	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 80	PavOLV80	NULL	1	202212575	algae	ssRNA(+)	2277
Deltascleroulivirus botrytidis	E	BCI5_DN19	MN605471	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 5	BcOLV5	NULL	1	202212573	fungi	ssRNA(+)	2278
Epsilonscleroulivirus alphaoryzae	E		MN971592	NULL	Complete coding genome	NULL	NULL	NULL	Magnaporthe oryzae botourmiavirus 7	MBOV7	NULL	1	202215016	fungi	ssRNA(+)	2279
Epsilonscleroulivirus plasmoparae	E		MN532632	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 45	PavOLV45	NULL	1	202212577	algae	ssRNA(+)	2280
Gammascleroulivirus alphaoryzae	E		MN971591	NULL	Complete coding genome	NULL	NULL	NULL	Magnaporthe oryzae botourmiavirus 6	MBOV6	NULL	1	202215015	fungi	ssRNA(+)	2281
Gammascleroulivirus alphaplasmoparae	E	DMG-B_51647	MN532636	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 49	PavOLV49	NULL	1	202212570	algae	ssRNA(+)	2282
Gammascleroulivirus betaplasmoparae	E	DMG-A_29287	MN532637	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 50	PavOLV50	NULL	1	202212571	algae	ssRNA(+)	2283
Acremonium magoulivirus	E	CREA-VE-3SY2	MK584845	NULL	Complete coding genome	NULL	NULL	NULL	Acremonium sclerotigenum ourmia-like virus 1	AsOLV1	NULL	1	202208726	fungi	ssRNA(+)	2284
Cladosporium magoulivirus 1	E	CREA-VE-6AS1	MK584838	NULL	Complete coding genome	NULL	NULL	NULL	Cladosporium cladosporioides ourmia-like virus 1	CcOLV1	NULL	1	202208728	fungi	ssRNA(+)	2285
Cladosporium magoulivirus 2	E	CREA-VE-6AS1	MK584847	NULL	Complete coding genome	NULL	NULL	NULL	Cladosporium cladosporioides ourmia-like virus 2	CcOLV2	NULL	1	202208729	fungi	ssRNA(+)	2286
Colletotrichum magoulivirus	E	T2	MK542706	NULL	Complete genome	NULL	NULL	NULL	Colletotrichum gloeosporioides ourmia-like virus 1	CgOLV1	NULL	1	202208727	fungi	ssRNA(+)	2287
Magnaporthe magoulivirus 1	E	Guy 11	LT593139	NULL	Complete genome	NULL	NULL	NULL	Magnaporthe oryzae ourmia-like virus 1	MOLV1	NULL	1	202206578	fungi	ssRNA(+)	2288
Magoulivirus alphabotrytidis	E	BCS1_DN27	MN605472	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 6	BcOLV6	NULL	1	202212597	fungi	ssRNA(+)	2289
Magoulivirus alphaheterobasidion	E	RKU3.2.124	MZ502383	NULL	Complete coding genome	NULL	NULL	NULL	Heterobasidion ourmia-like virus 1	HetOlV1	NULL	1	202215011	fungi	ssRNA(+)	2290
Magoulivirus alphamacrophominae	E		MT062429	NULL	Complete coding genome	NULL	NULL	NULL	Macrophomina phaseolina ourmia-like virus 2	MpOLV2	NULL	1	202212599	fungi	ssRNA(+)	2291
Magoulivirus alphamellea	E	CMW3973	MW423803	NULL	Complete coding genome	NULL	NULL	NULL	Armillaria mellea ourmia-like virus 2	AmOlV2	NULL	1	202215010	fungi	ssRNA(+)	2292
Magoulivirus alphaodothidea	E	PGMJ17	MK189195	NULL	Complete coding genome	NULL	NULL	NULL	Botryosphaeria dothidea Ourmia-like virus 1	BdOLV1	NULL	1	202215012	fungi	ssRNA(+)	2293
Magoulivirus alphaoryzae	E	YC81-2	MW117114	NULL	Complete coding genome	NULL	NULL	NULL	Magnaporthe oryzae botourmiavirus 2	MoBV2	NULL	1	202215008	fungi	ssRNA(+)	2294
Magoulivirus alphaoxyspori	E	HuN8	MT551010	NULL	Complete coding genome	NULL	NULL	NULL	Fusarium oxysporum ourmia-like virus 1	FoOuLV1	NULL	1	202215009	fungi	ssRNA(+)	2295
Magoulivirus alphaplasmoparae	E	DMG-B_54689	MN532592	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 5	PavOLV5	NULL	1	202212602	algae	ssRNA(+)	2296
Magoulivirus betabotrytidis	E	BCS14_DN363	MN605473	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 7	BcOLV7	NULL	1	202212598	fungi	ssRNA(+)	2297
Magoulivirus betamacrophominae	E		MT062430	NULL	Complete coding genome	NULL	NULL	NULL	Macrophomina phaseolina ourmia-like virus 2-A	MpOLV2-A	NULL	1	202212600	fungi	ssRNA(+)	2298
Magoulivirus betaplasmoparae	E	DMG-B_8483	MN532593	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 6	PavOLV6	NULL	1	202212603	algae	ssRNA(+)	2299
Magoulivirus deltaplasmoparae	E	DMG-B_54149	MN532595	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 8	PavOLV8	NULL	1	202212605	algae	ssRNA(+)	2300
Magoulivirus epsilonplasmoparae	E	DMS6_42418	MN532596	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 9	PavOLV9	NULL	1	202212606	algae	ssRNA(+)	2301
Magoulivirus etaplasmoparae	E	DMG-B_52945	MN532598	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 11	PavOLV11	NULL	1	202213213	algae	ssRNA(+)	2302
Magoulivirus fiplasmoparae	E	DMS4_34176	MN532612	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 25	PavOLV25	NULL	1	202213227	algae	ssRNA(+)	2303
Magoulivirus gammaplasmoparae	E	DMS6_42536	MN532594	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 7	6PavOLV7	NULL	1	202212604	algae	ssRNA(+)	2304
Magoulivirus iotaplasmoparae	E	DMG-A_34860	MN532600	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 13	PavOLV13	NULL	1	202213215	algae	ssRNA(+)	2305
Magoulivirus ipsilonplasmoparae	E	DMG-B_50766	MN532611	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 24	PavOLV24	NULL	1	202213226	algae	ssRNA(+)	2306
Magoulivirus jiplasmoparae	E	DMS1_25556	MN532613	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 26	PavOLV26	NULL	1	202213228	algae	ssRNA(+)	2307
Magoulivirus kappaplasmoparae	E	DMG-F_43504	MN532601	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 14	PavOLV14	NULL	1	202213216	algae	ssRNA(+)	2308
Magoulivirus lambdaplasmoparae	E	DMS4_34466	MN532602	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 15	PavOLV15	NULL	1	202213217	algae	ssRNA(+)	2309
Magoulivirus malus	E	WA1	MN386963	NULL	Complete coding genome	NULL	NULL	NULL	apple ourmia-like virus 3	AOLV3	NULL	1	202212601	plants	ssRNA(+)	2310
Magoulivirus miplasmoparae	E	DMG-D_27335	MN532603	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 16	PavOLV16	NULL	1	202213218	algae	ssRNA(+)	2311
Magoulivirus niplasmoparae	E	DMG-E_18335	MN532604	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 17	PavOLV17	NULL	1	202213219	algae	ssRNA(+)	2312
Magoulivirus omegaplasmoparae	E	DMG-D_13497	MN532616	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 27	PavOLV27	NULL	1	202213230	algae	ssRNA(+)	2313
Magoulivirus omicronplasmoparae	E	DMG-B_12886	MN532606	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 19	PavOLV19	NULL	1	202213221	algae	ssRNA(+)	2314
Magoulivirus piplasmoparae	E	DMG-B_54614	MN532607	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 20	PavOLV20	NULL	1	202213222	algae	ssRNA(+)	2315
Magoulivirus psiplasmoparae	E	DMG-E_28155	MN532614	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 29	PavOLV29	NULL	1	202213229	algae	ssRNA(+)	2316
Magoulivirus rhoplasmoparae	E	DMG-A_33790	MN532608	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 21	PavOLV21	NULL	1	202213223	algae	ssRNA(+)	2317
Magoulivirus sigmaplasmoparae	E	DMS3_17792	MN532609	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 22	PavOLV22	NULL	1	202213224	algae	ssRNA(+)	2318
Magoulivirus tauplasmoparae	E	DMG-B_4839	MN532610	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 23	PavOLV23	NULL	1	202213225	algae	ssRNA(+)	2319
Magoulivirus thetaplasmoparae	E	DMG-D_33124	MN532599	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 12	PavOLV12	NULL	1	202213214	algae	ssRNA(+)	2320
Magoulivirus viticolae	E	DMG-B_Contig4	MN532623	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 36	PavOLV36	NULL	1	202213231	algae	ssRNA(+)	2321
Magoulivirus xiplasmoparae	E	DMG-C_2817	MN532605	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 18	PavOLV18	NULL	1	202213220	algae	ssRNA(+)	2322
Magoulivirus zetaplasmoparae	E	DMS1_25369	MN532597	NULL	Complete coding genome	NULL	NULL	NULL	Plasmopara viticola lesion associated ourmia-like virus 10	PavOLV10	NULL	1	202213212	algae	ssRNA(+)	2323
Penicillium magoulivirus	E	MUT1071	MG887747	NULL	Complete coding genome	NULL	NULL	NULL	Penicillium citrinum ourmia-like virus 1	PcOLV1	NULL	1	202208730	fungi	ssRNA(+)	2324
Phaeoacremonium magoulivirus	E	CREA-VE-9SY1	MK584846	NULL	Complete coding genome	NULL	NULL	NULL	Phaeoacremonium minimum ourmia-like virus 2	PmOLV2	NULL	1	202208725	fungi	ssRNA(+)	2325
Rhizoctonia magoulivirus 1	E	RsAG2	KP900921	NULL	Partial genome	NULL	NULL	NULL	Rhizoctonia solani ourmia-like virus 1	RsOLV1	NULL	1	202206579	fungi	ssRNA(+)	2326
Cassava virus C	E	IC	RNA1: FJ157981; RNA2: FJ157982; RNA3: FJ157983	NULL	Complete genome	NULL	NULL	NULL	cassava virus C	CsVC	NULL	1	202205356	plants	ssRNA(+)	2327
Epirus cherry virus	E	VE450	RNA1: EU770620; RNA2: EU770621; RNA3: EU770622	NULL	Complete genome	NULL	NULL	NULL	Epirus cherry virus	EpCV	NULL	1	202205357	plants	ssRNA(+)	2328
Ourmia melon virus	E	VE9	RNA1: EU770623; RNA2: EU770624; RNA3: EU770625	NULL	Complete genome	NULL	NULL	NULL	Ourmia melon virus	OuMV	NULL	1	202205358	plants	ssRNA(+)	2329
Aspergillus penoulivirus	E	AnOlv1CBS 115656	MK279481	NULL	Complete coding genome	NULL	NULL	NULL	Aspergillus neoniger ourmia-like virus 1	AnOlV1	NULL	1	202208743	fungi	ssRNA(+)	2330
Cladosporium penoulivirus	E	CREA-VE-14AS3	MK584841	NULL	Complete coding genome	NULL	NULL	NULL	Cladosporium uredinicola ourmia-like virus 2	CuOLV2	NULL	1	202208741	fungi	ssRNA(+)	2331
Epicoccum penoulivirus	E	CREA-VE-1SY1	MK584844	NULL	Complete coding genome	NULL	NULL	NULL	Epicoccum nigrum ourmia-like virus 2	EnOLV2	NULL	1	202208742	fungi	ssRNA(+)	2332
Magnaporthe penoulivirus	E	HNDW6	MK507958	NULL	Complete genome	NULL	NULL	NULL	Magnaporthe oryzae ourmia-like virus 4	MOLV4	NULL	1	202208746	fungi	ssRNA(+)	2333
Neofusicoccum penoulivirus	E	CREA-VE-26SY1	MK584837	NULL	Complete coding genome	NULL	NULL	NULL	Neofusicoccum parvum ourmia-like virus 1	NpOLV1	NULL	1	202208745	fungi	ssRNA(+)	2334
Penicillium penoulivirus	E	CREA-VE-10AS2	MK584839	NULL	Complete coding genome	NULL	NULL	NULL	Penicillium sumatrense ourmia-like virus 1	PsOLV1	NULL	1	202208737	fungi	ssRNA(+)	2335
Penoulivirus alphabotrytidis	E	BCS12_DN83	MN605467	NULL	Complete coding genome	NULL	NULL	NULL	Botrytis cinerea ourmia-like virus 1	BcOLV1	NULL	1	202213234	fungi	ssRNA(+)	2336
Penoulivirus alphaerysiphe	E	RDPM33	OL890646	NULL	Complete coding genome	NULL	NULL	NULL	Erysiphe necator associated ourmia-like virus 21	EnaOLV21	NULL	1	202215018	fungi	ssRNA(+)	2337
Penoulivirus alphaoryzae	E		MN648455	NULL	Complete coding genome	NULL	NULL	NULL	Magnaporthe oryzae botourmiavirus 5	MBOV5	NULL	1	202215017	fungi	ssRNA(+)	2338
Stachytarpheta leaf curl virus	E	China/Hainan 5/2001	DNA-A: AJ495814	NULL	Complete genome	NULL	NULL	NULL	Stachytarpheta leaf curl virus	StaLCuV	NULL	1	202203377	plants	ssDNA	2339
Sunn hemp leaf distortion virus	E	India/Barrackpore 1/2008	DNA-A: FJ455449	NULL	Complete genome	NULL	NULL	NULL	sunn hemp leaf distortion virus	SHLDV	NULL	1	202203378	plants	ssDNA	2340
Sweet potato golden vein Korea virus	E	South Korea-20102-2012	KT992056	NULL	Complete genome	NULL	NULL	NULL	sweet potato golden Korea vein virus	SPGVKRV	NULL	1	202205830	plants	ssDNA	2341
Sweet potato leaf curl Canary virus	E	Spain/Canary Islands/BG25/2002	FJ529203	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Canary virus	SPLCCV	NULL	1	202203379	plants	ssDNA	2342
Sweet potato leaf curl China virus	E	China/2005	DNA-A: DQ512731	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl China virus	SPLCCNV	NULL	1	202203380	plants	ssDNA	2343
Sweet potato leaf curl Georgia virus	E	United States/Georgia/16	DNA-A: AF326775	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Georgia virus	SPLCGV	NULL	1	202203381	plants	ssDNA	2344
Sweet potato leaf curl Guangxi virus	E	China-Guangxi5-2011	KJ476510	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Guangxi virus	SPLCGV	NULL	1	202205831	plants	ssDNA	2345
Sweet potato leaf curl Henan virus	E	China/Henan 10/2012	KC907406	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Henan virus	SPLCHnV	NULL	1	202203382	plants	ssDNA	2346
Sweet potato leaf curl Hubei virus	E	CN-Hubei22-17	MH577011	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Hubei virus	SPLCHbV	NULL	1	202207533	plants	ssDNA(+)	2347
Sweet potato leaf curl Sao Paulo virus	E	Brazil/Sao Paulo/Alvares Machado/2009	HQ393477	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Sao Paulo virus	SPLCSPV	NULL	1	202203383	plants	ssDNA	2348
Sweet potato leaf curl Shandong virus	E	CN-SD-14	KU323597	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Shandong virus	SPLCSdV	NULL	1	202206708	plants	ssDNA	2349
Sweet potato leaf curl Sichuan virus 1	E	China/Sichuan 15/2012	KC488316	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Sichuan virus 1	SPLCSiV/1	NULL	1	202203384	plants	ssDNA	2350
Sweet potato leaf curl Sichuan virus 2	E	China/Sichuan 14/2012	KF156759	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl Sichuan virus 2	SPLCSiV/2	NULL	1	202203385	plants	ssDNA	2351
Sweet potato leaf curl South Carolina virus	E	United States/South Carolina/648/B9/2006	HQ333144	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl South Carolina virus	SPLCSCV	NULL	1	202203386	plants	ssDNA	2352
Sweet potato leaf curl virus	E	United States/Louisiana/1994/United States	DNA-A: AF104036	NULL	Complete genome	NULL	NULL	NULL	sweet potato leaf curl virus	SPLCV/US	NULL	1	202203388	plants	ssDNA	2353
Sweet potato mosaic virus	E	Brazil/Brasilia1/2008	FJ969831	NULL	Complete genome	NULL	NULL	NULL	sweet potato mosaic virus	SPMV	NULL	1	202203389	plants	ssDNA	2354
Synedrella yellow vein clearing virus	E	India-NCBS_PS_1-2013	DNA-A: KX363443	NULL	Complete genome	NULL	NULL	NULL	Synedrella yellow vein clearing virus	SyYVCV	NULL	1	202205832	plants	ssDNA	2355
Telfairia golden mosaic virus	E	Cameroon-BBT20-2014	DNA-A: KT454832	NULL	Complete genome	NULL	NULL	NULL	Telfairia golden mosaic virus	TelGMV	NULL	1	202205833	plants	ssDNA	2356
Tobacco curly shoot virus	E	China/Yunnan 41/Tomato/2001	DNA-A: AJ457986	NULL	Complete genome	NULL	NULL	NULL	tobacco curly shoot virus	TbCSV	NULL	1	202203390	plants	ssDNA	2357
Tobacco leaf curl Comoros virus	E	Comoros/Simboussa/2004	AM701760	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Comoros virus	TbLCKMV	NULL	1	202203391	plants	ssDNA	2358
Tobacco leaf curl Cuba virus	E	Cuba/VC/2015	DNA-A: KX011471; DNA-B: KX011472	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Cuba virus	TbLCCUV	NULL	1	202203392	plants	ssDNA	2359
Tobacco leaf curl Dominican Republic virus	E	DO-CG-15	DNA-A: MH514011; DNA-B: MH514012	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Dominican Republic virus	TbLCDOV	NULL	1	202207529	plants	ssDNA(+)	2360
Tobacco leaf curl Pusa virus	E	India/Pusa/2009	DNA-A: HQ180391	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Pusa virus	TbLCPuV/To	NULL	1	202203394	plants	ssDNA	2361
Tobacco leaf curl Thailand virus	E	Thailand/Tomato/2005	DQ871221	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Thailand virus	TbLCTHV	NULL	1	202203395	plants	ssDNA	2362
Tobacco leaf curl Yunnan virus	E	China/Yunnan 136/2002/China	AJ512761	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Yunnan virus	TbLCYnV/CN	NULL	1	202203396	plants	ssDNA	2363
Tobacco leaf curl Zimbabwe virus	E	Zimbabwe	AF350330	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf curl Zimbabwe virus	TbLCZV	NULL	1	202203397	plants	ssDNA	2364
Tobacco leaf rugose virus	E	Cuba/Havana/2001	DNA-A: AJ488768	NULL	Complete genome	NULL	NULL	NULL	tobacco leaf rugose virus	TbLRV	NULL	1	202203398	plants	ssDNA	2365
Tobacco mottle leaf curl virus	E	Cuba/Sanci Spiritus/2003	FM160943	NULL	Complete genome	NULL	NULL	NULL	tobacco mottle leaf curl virus	TbMoLCV	NULL	1	202203399	plants	ssDNA	2366
Tobacco yellow crinkle virus	E	Cuba/2007	DNA-A: FJ213931; DNA-B: HQ896204	NULL	Complete genome	NULL	NULL	NULL	tobacco yellow crinkle virus	TbYCV	NULL	1	202203400	plants	ssDNA	2367
Tomato bright yellow mosaic virus	E	Brazil/BA167/2012	DNA-A: KC791690	NULL	Complete genome	NULL	NULL	NULL	tomato bright yellow mosaic virus	ToBYMV	NULL	1	202203401	plants	ssDNA	2368
Tomato bright yellow mottle virus	E	Brazil/TO167/2008	DNA-A: KC791691	NULL	Complete genome	NULL	NULL	NULL	tomato bright yellow mottle virus	ToBYMoV	NULL	1	202203402	plants	ssDNA	2369
Tomato chino La Paz virus	E	Mexico/Baja La Paz/2002/A	DNA-A: AY339618	NULL	Complete genome	NULL	NULL	NULL	tomato chino La Paz virus	ToChLPV/A	NULL	1	202203403	plants	ssDNA	2370
Tomato chlorotic leaf curl virus	E	BR-Alt1-16	DNA-A: MK558058; DNA-B: MK558059	NULL	Complete genome	NULL	NULL	NULL	tomato chlorotic leaf curl virus	ToCLCV	NULL	1	202207530	plants	ssDNA(+)	2371
Tomato chlorotic leaf distortion virus	E	Venezuela/Zulia/2004	DNA-A: HQ201952; DNA-B: HQ201953	NULL	Complete genome	NULL	NULL	NULL	tomato chlorotic leaf distortion virus	ToClLDV	NULL	1	202203404	plants	ssDNA	2372
Tomato chlorotic mottle Guyane virus	E	French Guyana-Mon2-GF455-2009	DNA-A: KR263181; DNA-B: KR263172	NULL	Complete genome	NULL	NULL	NULL	tomato chlorotic mottle Guyane virus	ToCMoGV	NULL	1	202205834	plants	ssDNA	2373
Tomato chlorotic mottle virus	E	Brazil/Seabra 1/1996/Bahia	DNA-A: AF490004; DNA-B: AF491306	NULL	Complete genome	NULL	NULL	NULL	tomato chlorotic mottle virus	ToCMoV/BA	NULL	1	202203405	plants	ssDNA	2374
