msl_release_num	level_id	name	molecule_id	abbrev_csv	genbank_accession_csv	genbank_refseq_accession_csv	refseq_accession_csv	isolate_csv	notes	in_change	in_target	in_filename	in_notes	out_change	out_target	out_filename	out_notes	host_source	exemplar_name	genome_coverage	notes 
39	600	Hodnevirus agrenecus	4	NA	BK013843	NA	NA	ssRNA phage Zoerhiza.2_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_23	CCG	NA 
39	600	Hodnevirus neoagricola	4	NA	BK013804	NA	NA	ssRNA phage Zoerhiza.2_20	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_20	CCG	NA 
39	600	Hodnevirus agrihabitans	4	NA	BK013463	NA	NA	ssRNA phage Zoerhiza.2_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_3	CCG	NA 
39	600	Hodnevirus agrivicinum	4	NA	BK013816	NA	NA	ssRNA phage Zoerhiza.2_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_4	CCG	NA 
39	600	Hodnevirus agrivivens	4	NA	BK013903	NA	NA	ssRNA phage Zoerhiza.4_17	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_17	CCG	NA 
39	600	Hodnevirus neoarvadaptatum	4	NA	BK014012	NA	NA	ssRNA phage Gephyllon.1_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_8	CCG	NA 
39	600	Hodnevirus arvenecus	4	NA	BK013565	NA	NA	ssRNA phage Gephyllon.3_13	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.3_13	CCG	NA 
39	600	Hodnevirus arvicola	4	NA	BK013535	NA	NA	ssRNA phage Gephyllon.2_9	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.2_9	CCG	NA 
39	600	Hodnevirus arvihabitans	4	NA	BK014045	NA	NA	ssRNA phage Gephyllon.3_14	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.3_14	CCG	NA 
39	600	Hodnevirus arvivicinum	4	NA	BK013435	NA	NA	ssRNA phage Gephyllon.3_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.3_15	CCG	NA 
39	600	Hodnevirus neoarvivivens	4	NA	BK013924	NA	NA	ssRNA phage Gephyllon.3_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.3_3	CCG	NA 
39	600	Hodnevirus asienecus	4	NA	BK013705	NA	NA	ssRNA phage SRR6960802_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage SRR6960802_4	CCG	NA 
39	600	Hodnevirus choradaptatum	4	NA	BK013493	NA	NA	ssRNA phage Zoerhiza.4_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_2	CCG	NA 
39	600	Hodnevirus chorenecus	4	NA	BK013495	NA	NA	ssRNA phage Zoerhiza.4_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_23	CCG	NA 
39	600	Hodnevirus chorocola	4	NA	BK013960	NA	NA	ssRNA phage Zoerhiza.4_20	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_20	CCG	NA 
39	600	Hodnevirus neochorohabitans	4	NA	BK013409	NA	NA	ssRNA phage Zoerhiza.4_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_3	CCG	NA 
39	600	Hodnevirus neochorovicinum	4	NA	BK013417	NA	NA	ssRNA phage Zoerhiza.4_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_5	CCG	NA 
39	600	Hodnevirus neochorovivens	4	NA	BK013832	NA	NA	ssRNA phage Zoerhiza.4_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.4_6	CCG	NA 
39	600	Hodnevirus neochthonadaptatum	4	NA	BK013494	NA	NA	ssRNA phage Gerhypos.2_35	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_35	CCG	NA 
39	600	Hodnevirus neochthonenecus	4	NA	BK014033	NA	NA	ssRNA phage Gerhypos.2_39	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_39	CCG	NA 
39	600	Hodnevirus neochthonocola	4	NA	BK014015	NA	NA	ssRNA phage Gerhypos.2_37	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_37	CCG	NA 
39	600	Hodnevirus isochthonohabitans	4	NA	BK014022	NA	NA	ssRNA phage Gerhypos.2_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_5	CCG	NA 
39	600	Hodnevirus neochthonovicinum	4	NA	BK013845	NA	NA	ssRNA phage Gerhypos.3_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_12	CCG	NA 
39	600	Hodnevirus neochthonovivens	4	NA	BK013895	NA	NA	ssRNA phage Gerhypos.3_18	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_18	CCG	NA 
39	600	Hodnevirus edaphadaptatum	4	NA	BK013386	NA	NA	ssRNA phage Gephyllon.3_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.3_8	CCG	NA 
39	600	Hodnevirus edaphenecus	4	NA	BK013808	NA	NA	ssRNA phage Gephyllon.4_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.4_16	CCG	NA 
39	600	Hodnevirus edaphocola	4	NA	BK013973	NA	NA	ssRNA phage Gephyllon.4_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.4_11	CCG	NA 
39	600	Hodnevirus edaphohabitans	4	NA	BK013411	NA	NA	ssRNA phage Gephyllon.4_19	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.4_19	CCG	NA 
39	600	Hodnevirus edaphovicinum	4	NA	BK013866	NA	NA	ssRNA phage Gephyllon.4_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.4_6	CCG	NA 
39	600	Hodnevirus edaphovivens	4	NA	BK013839	NA	NA	ssRNA phage Gephyllon.4_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.4_8	CCG	NA 
39	600	Hodnevirus neogeocola	4	NA	BK013928	NA	NA	ssRNA phage Gerhypos.3_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_5	CCG	NA 
39	600	Hodnevirus isogeoenecus	4	NA	BK013461	NA	NA	ssRNA phage Gerhypos.3_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_6	CCG	NA 
39	600	Hodnevirus neogeohabitans	4	NA	BK013482	NA	NA	ssRNA phage Gerhypos.3_7	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_7	CCG	NA 
39	600	Hodnevirus neogeovicinum	4	NA	BK013982	NA	NA	ssRNA phage Gerhypos.3_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.3_8	CCG	NA 
39	600	Hodnevirus neogeovivens	4	NA	BK013803	NA	NA	ssRNA phage Gerhypos.4_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_1	CCG	NA 
39	600	Hodnevirus neohumadaptatum	4	NA	BK013896	NA	NA	ssRNA phage Zoerhiza.1_21	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_21	CCG	NA 
39	600	Hodnevirus neohumenecus	4	NA	BK014042	NA	NA	ssRNA phage Zoerhiza.1_32	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_32	CCG	NA 
39	600	Hodnevirus neohumicola	4	NA	BK014029	NA	NA	ssRNA phage Zoerhiza.1_30	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_30	CCG	NA 
39	600	Hodnevirus humihabitans	4	NA	BK013458	NA	NA	ssRNA phage Zoerhiza.1_7	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_7	CCG	NA 
39	600	Hodnevirus humivicinum	4	NA	BK013909	NA	NA	ssRNA phage Zoerhiza.2_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_1	CCG	NA 
39	600	Hodnevirus humivivens	4	NA	BK013976	NA	NA	ssRNA phage Zoerhiza.2_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.2_12	CCG	NA 
39	600	Hodnevirus neoagrenecus	4	NA	BK013956	NA	NA	ssRNA phage Esthiorhiza.3_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.3_5	CCG	NA 
39	600	Hodnevirus mononeoagricola	4	NA	BK013449	NA	NA	ssRNA phage Esthiorhiza.3_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.3_3	CCG	NA 
39	600	Hodnevirus neoagrihabitans	4	NA	BK013558	NA	NA	ssRNA phage Esthiorhiza.4_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.4_15	CCG	NA 
39	600	Hodnevirus neoagrivicinum	4	NA	BK013779	NA	NA	ssRNA phage Esthiorhiza.4_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.4_5	CCG	NA 
39	600	Hodnevirus neoagrivivens	4	NA	BK013468	NA	NA	ssRNA phage Esthiorhiza.4_7	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.4_7	CCG	NA 
39	600	Hodnevirus neochoradaptatum	4	NA	BK013408	NA	NA	ssRNA phage Gephyllon.1_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_1	CCG	NA 
39	600	Hodnevirus neochorenecus	4	NA	BK013965	NA	NA	ssRNA phage Gephyllon.1_18	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_18	CCG	NA 
39	600	Hodnevirus neochorocola	4	NA	BK013962	NA	NA	ssRNA phage Gephyllon.1_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_15	CCG	NA 
39	600	Hodnevirus mononeochorohabitans	4	NA	BK013940	NA	NA	ssRNA phage Gephyllon.1_23	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_23	CCG	NA 
39	600	Hodnevirus mononeochorovicinum	4	NA	BK013991	NA	NA	ssRNA phage Gephyllon.1_3	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_3	CCG	NA 
39	600	Hodnevirus mononeochorovivens	4	NA	BK013432	NA	NA	ssRNA phage Gephyllon.1_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gephyllon.1_6	CCG	NA 
39	600	Hodnevirus mononeohumadaptatum	4	NA	BK013796	NA	NA	ssRNA phage Esthiorhiza.2_41	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_41	CCG	NA 
39	600	Hodnevirus mononeohumenecus	4	NA	BK013930	NA	NA	ssRNA phage Esthiorhiza.2_50	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_50	CCG	NA 
39	600	Hodnevirus mononeohumicola	4	NA	BK013813	NA	NA	ssRNA phage Esthiorhiza.2_42	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_42	CCG	NA 
39	600	Hodnevirus neohumihabitans	4	NA	BK013884	NA	NA	ssRNA phage Esthiorhiza.2_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_8	CCG	NA 
39	600	Hodnevirus neohumivicinum	4	NA	BK013450	NA	NA	ssRNA phage Esthiorhiza.3_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.3_1	CCG	NA 
39	600	Hodnevirus neohumivivens	4	NA	BK013775	NA	NA	ssRNA phage Esthiorhiza.3_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.3_10	CCG	NA 
39	600	Hodnevirus neotellurenecus	4	NA	BK013560	NA	NA	ssRNA phage Esthiorhiza.1_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.1_6	CCG	NA 
39	600	Hodnevirus neotelluricola	4	NA	BK013383	NA	NA	ssRNA phage Esthiorhiza.1_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.1_11	CCG	NA 
39	600	Hodnevirus neotellurihabitans	4	NA	BK013388	NA	NA	ssRNA phage Esthiorhiza.2_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_1	CCG	NA 
39	600	Hodnevirus neotellurivicinum	4	NA	BK013391	NA	NA	ssRNA phage Esthiorhiza.2_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_10	CCG	NA 
39	600	Hodnevirus neotellurivivens	4	NA	BK013817	NA	NA	ssRNA phage Esthiorhiza.2_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_16	CCG	NA 
39	600	Hodnevirus neoterradaptatum	4	NA	BK014004	NA	NA	ssRNA phage Esthiorhiza.2_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_2	CCG	NA 
39	600	Hodnevirus neoterrenecus	4	NA	BK013814	NA	NA	ssRNA phage Esthiorhiza.2_27	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_27	CCG	NA 
39	600	Hodnevirus neoterricola	4	NA	BK013974	NA	NA	ssRNA phage Esthiorhiza.2_20	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_20	CCG	NA 
39	600	Hodnevirus neoterrihabitans	4	NA	BK013794	NA	NA	ssRNA phage Esthiorhiza.2_32	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_32	CCG	NA 
39	600	Hodnevirus neoterrivicinum	4	NA	BK013828	NA	NA	ssRNA phage Esthiorhiza.2_39	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_39	CCG	NA 
39	600	Hodnevirus neoterrivivens	4	NA	BK013501	NA	NA	ssRNA phage Esthiorhiza.2_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_4	CCG	NA 
39	600	Hodnevirus paludicola	4	NA	BK013381	NA	NA	ssRNA phage ESO002	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage ESO002	CCG	NA 
39	600	Hodnevirus pedadaptatum	4	NA	BK013404	NA	NA	ssRNA phage Gerhypos.1_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_1	CCG	NA 
39	600	Hodnevirus pedenecus	4	NA	BK013867	NA	NA	ssRNA phage Gerhypos.1_14	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_14	CCG	NA 
39	600	Hodnevirus pedocola	4	NA	BK014005	NA	NA	ssRNA phage Gerhypos.1_10	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_10	CCG	NA 
39	600	Hodnevirus pedohabitans	4	NA	BK013479	NA	NA	ssRNA phage Gerhypos.1_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_16	CCG	NA 
39	600	Hodnevirus neopedovicinum	4	NA	BK013400	NA	NA	ssRNA phage Gerhypos.1_36	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_36	CCG	NA 
39	600	Hodnevirus neopedovivens	4	NA	BK013879	NA	NA	ssRNA phage Gerhypos.1_39	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_39	CCG	NA 
39	600	Hodnevirus neosoladaptatum	4	NA	BK013566	NA	NA	ssRNA phage Gerhypos.1_42	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_42	CCG	NA 
39	600	Hodnevirus neosolenecus	4	NA	BK013506	NA	NA	ssRNA phage Gerhypos.2_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_16	CCG	NA 
39	600	Hodnevirus neosolicola	4	NA	BK013410	NA	NA	ssRNA phage Gerhypos.2_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_1	CCG	NA 
39	600	Hodnevirus neosolihabitans	4	NA	BK013829	NA	NA	ssRNA phage Gerhypos.2_29	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_29	CCG	NA 
39	600	Hodnevirus neosolivicinum	4	NA	BK013507	NA	NA	ssRNA phage Gerhypos.2_30	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_30	CCG	NA 
39	600	Hodnevirus neosolivivens	4	NA	BK013430	NA	NA	ssRNA phage Gerhypos.2_31	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.2_31	CCG	NA 
39	600	Hodnevirus neotelluradaptatum	4	NA	BK013550	NA	NA	ssRNA phage Gerhypos.4_25	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_25	CCG	NA 
39	600	Hodnevirus monotelluricola	4	NA	BK013999	NA	NA	ssRNA phage Gerhypos.4_27	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_27	CCG	NA 
39	600	Hodnevirus monotellurihabitans	4	NA	BK013559	NA	NA	ssRNA phage Gerhypos.4_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_4	CCG	NA 
39	600	Hodnevirus monotellurivicinum	4	NA	BK013881	NA	NA	ssRNA phage Gerhypos.4_40	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_40	CCG	NA 
39	600	Hodnevirus monotellurivivens	4	NA	BK013459	NA	NA	ssRNA phage Gerhypos.4_46	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_46	CCG	NA 
39	600	Hodnevirus monoterradaptatum	4	NA	BK013568	NA	NA	ssRNA phage Gerhypos.4_52	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_52	CCG	NA 
39	600	Hodnevirus terrenecus	4	NA	BK013402	NA	NA	ssRNA phage Gerhypos.4_58	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_58	CCG	NA 
39	600	Hodnevirus monoterricola	4	NA	BK013939	NA	NA	ssRNA phage Gerhypos.4_56	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_56	CCG	NA 
39	600	Hodnevirus terrihabitans	4	NA	BK013541	NA	NA	ssRNA phage Gerhypos.4_6	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.4_6	CCG	NA 
39	600	Hodnevirus terrivicinum	4	NA	BK013394	NA	NA	ssRNA phage Zoerhiza.1_17	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_17	CCG	NA 
39	600	Hodnevirus terrivivens	4	NA	BK013837	NA	NA	ssRNA phage Zoerhiza.1_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Zoerhiza.1_2	CCG	NA 
39	500	Gulmivirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus arvadaptatum	NA	NA	BK013500	NA	NA	ssRNA phage Gephyllon.1_26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus arvenecus	NA	NA	BK013470	NA	NA	ssRNA phage Gerhypos.2_27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus arvicola	NA	NA	BK013942	NA	NA	ssRNA phage Gerhypos.1_26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus arvihabitans	NA	NA	BK013393	NA	NA	ssRNA phage Zoerhiza.2_27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus arvivicinum	NA	NA	BK013997	NA	NA	ssRNA phage Zoerhiza.4_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus asiohabitans	NA	NA	BK013578	NA	NA	ssRNA phage SRR6960507_11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus asiovicinum	NA	NA	BK014048	NA	NA	ssRNA phage SRR6960507_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Gulmivirus asiovivens	NA	NA	BK014179	NA	NA	ssRNA phage SRR7976301_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	500	Hahkesevirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hahkesevirus borborocola	NA	NA	BK013588	NA	NA	ssRNA phage SRR6960799_36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hodnevirus neoedaphenecus	4	NA	BK013894	NA	NA	ssRNA phage Gerhypos.1_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Gerhypos.1_15	CCG	NA 
39	600	Hodnevirus neoedaphocola	4	NA	BK013801	NA	NA	ssRNA phage Esthiorhiza.2_21	NA	NA	NA	NA	NA	NA	NA	NA	NA	soil (S)	ssRNA phage Esthiorhiza.2_21	CCG	NA 
39	500	Hohrdovirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus caenivivens	NA	NA	BK014138	NA	NA	ssRNA phage SRR6255733_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus edaphohabitans	NA	NA	BK013451	NA	NA	ssRNA phage Esthiorhiza.1_1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus edaphovicinum	NA	NA	BK013964	NA	NA	ssRNA phage Esthiorhiza.1_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus edaphovivens	NA	NA	BK013985	NA	NA	ssRNA phage Esthiorhiza.3_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus limadaptatum	NA	NA	BK014148	NA	NA	ssRNA phage SRR6960549_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedadaptatum	NA	NA	BK013955	NA	NA	ssRNA phage Gephyllon.1_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedenecus	NA	NA	BK014026	NA	NA	ssRNA phage Gephyllon.1_4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedocola	NA	NA	BK013527	NA	NA	ssRNA phage Gephyllon.1_24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedohabitans	NA	NA	BK013385	NA	NA	ssRNA phage Gephyllon.2_8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedovicinum	NA	NA	BK013552	NA	NA	ssRNA phage Gerhypos.1_12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus pedovivens	NA	NA	BK013510	NA	NA	ssRNA phage Gerhypos.1_2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus soladaptatum	NA	NA	BK013441	NA	NA	ssRNA phage Gerhypos.2_15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus solenecus	NA	NA	BK013836	NA	NA	ssRNA phage Zoerhiza.1_25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus solicola	NA	NA	BK013556	NA	NA	ssRNA phage Gerhypos.3_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Hohrdovirus solihabitans	NA	NA	BK013467	NA	NA	ssRNA phage Zoerhiza.1_5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	500	Huhbevirus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonadaptatum	NA	NA	BK013488	NA	NA	ssRNA phage Gephyllon.3_16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonenecus	NA	NA	BK013504	NA	NA	ssRNA phage Gerhypos.4_18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonocola	NA	NA	BK013557	NA	NA	ssRNA phage Gephyllon.4_7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonohabitans	NA	NA	BK013769	NA	NA	ssRNA phage Gerhypos.4_20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonovicinum	NA	NA	BK013871	NA	NA	ssRNA phage Gerhypos.4_63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
39	600	Huhbevirus chthonovivens	NA	NA	BK013424	NA	NA	ssRNA phage Gerhypos.4_64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA 
